nome,instagram,já_foi_abordado
drguilhermecortez,https://www.instagram.com/drguilhermecortez/,Sim
juliana_bucomaxilo,https://www.instagram.com/juliana_bucomaxilo/,Sim
dr.aecioaguiar,https://www.instagram.com/dr.aecioaguiar/,Sim
lucas_bucomaxilo,https://www.instagram.com/lucas_bucomaxilo/,Sim
dr.allanpiauilino_bucomaxilo,https://www.instagram.com/dr.allanpiauilino_bucomaxilo/,Sim
thiagomesquita.bucomaxilo,https://www.instagram.com/thiagomesquita.bucomaxilo/,Sim
drfranciscodenadai,https://www.instagram.com/drfranciscodenadai/,Sim
dr.samuel_bucomaxilo,https://www.instagram.com/dr.samuel_bucomaxilo/,Sim
drfrancisconetobucomaxilo,https://www.instagram.com/drfrancisconetobucomaxilo/,Sim
drgiraldibmf,https://www.instagram.com/drgiraldibmf/,Sim
dr.fischerbuco,https://www.instagram.com/dr.fischerbuco/,Sim
ortopedicapatos,https://www.instagram.com/ortopedicapatos/,Sim
arezzopatosdeminas,https://www.instagram.com/arezzopatosdeminas/,Sim
actualhospital,https://www.instagram.com/actualhospital/,Sim
medicmaispatos,https://www.instagram.com/medicmaispatos/,Sim
clinicavivencia,https://www.instagram.com/clinicavivencia/,Sim
cer2totoveloso,https://www.instagram.com/cer2totoveloso/,Sim
luiz_das_pamonhas,https://www.instagram.com/luiz_das_pamonhas/,Sim
franquiaortobompatosdeminas,https://www.instagram.com/franquiaortobompatosdeminas/,Sim
clinicaodontologicaitajai,https://www.instagram.com/clinicaodontologicaitajai/,Sim
dentelli.itajai,https://www.instagram.com/dentelli.itajai/,Sim
dentalleodontologiaitajai,https://www.instagram.com/dentalleodontologiaitajai/,Sim
odontovergueiro,https://www.instagram.com/odontovergueiro/,Sim
o3clinicaodontologica,https://www.instagram.com/o3clinicaodontologica/,Sim
artheaodontologiaitajai,https://www.instagram.com/artheaodontologiaitajai/,Sim
belladentodonto,https://www.instagram.com/belladentodonto/,Sim
odontocareitajai,https://www.instagram.com/odontocareitajai/,Sim
ciadedentistas_mcz,https://www.instagram.com/ciadedentistas_mcz/,Sim
sorriamaceio_,https://www.instagram.com/sorriamaceio_/,Sim
ns.odonto,https://www.instagram.com/ns.odonto/,Sim
prismaodonto_,https://www.instagram.com/prismaodonto_/,Sim
dr.evandrosantos,https://www.instagram.com/dr.evandrosantos/,Sim
dranathaliaalves,https://www.instagram.com/dranathaliaalves/,Sim
odontoclinicaespe,https://www.instagram.com/odontoclinicaespe/,Sim
drajessicaprincipe,https://www.instagram.com/drajessicaprincipe/,Sim
sorrirbemgraciliano,https://www.instagram.com/sorrirbemgraciliano/,Sim
dra.dayseonorio,https://www.instagram.com/dra.dayseonorio/,Sim
dra.micheli.alves,https://www.instagram.com/dra.micheli.alves/,Sim
odontoexcellencecentropalhoca,https://www.instagram.com/odontoexcellencecentropalhoca/,Sim
dentistagermanonunes,https://www.instagram.com/dentistagermanonunes/,Sim
implanteslasante,https://www.instagram.com/implanteslasante/,Sim
dra.nadineandrade,https://www.instagram.com/dra.nadineandrade/,Sim
dentistaclaracosta,https://www.instagram.com/dentistaclaracosta/,Sim
meudentistapalhoca,https://www.instagram.com/meudentistapalhoca/,Sim
dra.giovannaramos,https://www.instagram.com/dra.giovannaramos/,Sim
dra.camiventura,https://www.instagram.com/dra.camiventura/,Sim
drasephoramello,https://www.instagram.com/drasephoramello/,Sim
drafernandavilar,https://www.instagram.com/drafernandavilar/,Sim
ortoimplandf,https://www.instagram.com/ortoimplandf/,Sim
dra_ameliaelizabeth,https://www.instagram.com/dra_ameliaelizabeth/,Sim
marjorevianaorto,https://www.instagram.com/marjorevianaorto/,Sim
drasolangecorrea,https://www.instagram.com/drasolangecorrea/,Sim
dgodontodf,https://www.instagram.com/dgodontodf/,Sim
nayaramfranca,https://www.instagram.com/nayaramfranca/,Sim
drmarcoseugenio,https://www.instagram.com/drmarcoseugenio/,Sim
dramonicag.peres,https://www.instagram.com/dramonicag.peres/,Sim
cinthialisboaodontologia,https://www.instagram.com/cinthialisboaodontologia/,Sim
maissorriso.ferraz,https://www.instagram.com/maissorriso.ferraz/,Sim
dr_vanderleioliveira,https://www.instagram.com/dr_vanderleioliveira/,Sim
jenifferlimadentista,https://www.instagram.com/jenifferlimadentista/,Sim
clinicasamodontologia,https://www.instagram.com/clinicasamodontologia/,Sim
dramilenysantos,https://www.instagram.com/dramilenysantos/,Sim
draemilymacena,https://www.instagram.com/draemilymacena/,Sim
elloodontoesaude,https://www.instagram.com/elloodontoesaude/,Sim
drlucascorreia,https://www.instagram.com/drlucascorreia/,Sim
dental_lem,https://www.instagram.com/dental_lem/,Sim
dr.lucasmagallhaes,https://www.instagram.com/dr.lucasmagallhaes/,Sim
dr.laerciohenrique,https://www.instagram.com/dr.laerciohenrique/,Sim
exclusivelentesdecontatodental,https://www.instagram.com/exclusivelentesdecontatodental/,Sim
dr.luisftenfen,https://www.instagram.com/dr.luisftenfen/,Sim
neoodontologia_,https://www.instagram.com/neoodontologia_/,Sim
thuanymoreira,https://www.instagram.com/thuanymoreira/,Sim
dr.alexandremadalena,https://www.instagram.com/dr.alexandremadalena/,Sim
drathuanymoreira,https://www.instagram.com/drathuanymoreira/,Sim
odonto.meriti,https://www.instagram.com/odonto.meriti/,Sim
dentotalsaojoao,https://www.instagram.com/dentotalsaojoao/,Sim
odontopaes,https://www.instagram.com/odontopaes/,Sim
orallook.sjmeriti,https://www.instagram.com/orallook.sjmeriti/,Sim
odontocompanysaojoaodemeriti,https://www.instagram.com/odontocompanysaojoaodemeriti/,Sim
sorrisosasjm,https://www.instagram.com/sorrisosasjm/,Sim
vetmeriti,https://www.instagram.com/vetmeriti/,Sim
dentaleparnamirim,https://www.instagram.com/dentaleparnamirim/,Sim
parnamirimodontologia,https://www.instagram.com/parnamirimodontologia/,Sim
maissaudeparnamirim,https://www.instagram.com/maissaudeparnamirim/,Sim
saudeodontoparnamirim,https://www.instagram.com/saudeodontoparnamirim/,Sim
studiosorriroficial,https://www.instagram.com/studiosorriroficial/,Sim
dentalprimeparnamirim_dentista,https://www.instagram.com/dentalprimeparnamirim_dentista/,Sim
odontmiranda,https://www.instagram.com/odontmiranda/,Sim
draleticiaviollin,https://www.instagram.com/draleticiaviollin/,Sim
oralfycatanduva,https://www.instagram.com/oralfycatanduva/,Sim
fernandamartinsrocha,https://www.instagram.com/fernandamartinsrocha/,Sim
melhoressorrisoscatanduva,https://www.instagram.com/melhoressorrisoscatanduva/,Sim
dr.paulo.pelegate,https://www.instagram.com/dr.paulo.pelegate/,Sim
dra.gessicatalita,https://www.instagram.com/dra.gessicatalita/,Sim
drjoaopcatanho,https://www.instagram.com/drjoaopcatanho/,Sim
odontocompany_catanduva,https://www.instagram.com/odontocompany_catanduva/,Sim
odontoexcellencecatanduva,https://www.instagram.com/odontoexcellencecatanduva/,Sim
gouodontocatanduva,https://www.instagram.com/gouodontocatanduva/,Sim
odontoriomarica,https://www.instagram.com/odontoriomarica/,Sim
odontoclinicamarica,https://www.instagram.com/odontoclinicamarica/,Sim
consultorio.odontomar,https://www.instagram.com/consultorio.odontomar/,Sim
vivasorrindoodonto,https://www.instagram.com/vivasorrindoodonto/,Sim
odeontomarica,https://www.instagram.com/odeontomarica/,Sim
dra.gleyci_rosa,https://www.instagram.com/dra.gleyci_rosa/,Sim
odontomarica,https://www.instagram.com/odontomarica/,Sim
multiclinicamaricarj,https://www.instagram.com/multiclinicamaricarj/,Sim
dranathaliasg,https://www.instagram.com/dranathaliasg/,Sim
dralorenafachini,https://www.instagram.com/dralorenafachini/,Sim
drdanillo_bucomaxilo,https://www.instagram.com/drdanillo_bucomaxilo/,Sim
oralsinsaoluis,https://www.instagram.com/oralsinsaoluis/,Sim
tainahtajra,https://www.instagram.com/tainahtajra/,Sim
medicalodontodivi,https://www.instagram.com/medicalodontodivi/,Sim
dradanyellecosta,https://www.instagram.com/dradanyellecosta/,Sim
dr.gemeos.ctbmf,https://www.instagram.com/dr.gemeos.ctbmf/,Sim
alvora.odontologia,https://www.instagram.com/alvora.odontologia/,Sim
drgemeos,https://www.instagram.com/drgemeos/,Sim
dr.felipecavalcantee,https://www.instagram.com/dr.felipecavalcantee/,Sim
odontocompany_piraquara,https://www.instagram.com/odontocompany_piraquara/,Sim
bcodontologiapiraquara,https://www.instagram.com/bcodontologiapiraquara/,Sim
ortodontia.piraquara,https://www.instagram.com/ortodontia.piraquara/,Sim
odontologia_gremak,https://www.instagram.com/odontologia_gremak/,Sim
vityodontologia,https://www.instagram.com/vityodontologia/,Sim
smilehomeodonto,https://www.instagram.com/smilehomeodonto/,Sim
odontologiaalvesitape,https://www.instagram.com/odontologiaalvesitape/,Sim
odontologia_jh,https://www.instagram.com/odontologia_jh/,Sim
artdentaireodontologia,https://www.instagram.com/artdentaireodontologia/,Sim
dra.amandadachi,https://www.instagram.com/dra.amandadachi/,Sim
sorricleanitapetininga,https://www.instagram.com/sorricleanitapetininga/,Sim
odontologiapaqueta,https://www.instagram.com/odontologiapaqueta/,Sim
horus.odontologia,https://www.instagram.com/horus.odontologia/,Sim
dra.andreza_pereira,https://www.instagram.com/dra.andreza_pereira/,Sim
odontoclinic.setelagoas,https://www.instagram.com/odontoclinic.setelagoas/,Sim
odontoypesetelagoas,https://www.instagram.com/odontoypesetelagoas/,Sim
oraldents7lagoas,https://www.instagram.com/oraldents7lagoas/,Sim
orthodontic.setelagoas,https://www.instagram.com/orthodontic.setelagoas/,Sim
clinicaneosetelagoas,https://www.instagram.com/clinicaneosetelagoas/,Sim
clinica_raro,https://www.instagram.com/clinica_raro/,Sim
clinicaodontoclin,https://www.instagram.com/clinicaodontoclin/,Sim
oraldentslavras,https://www.instagram.com/oraldentslavras/,Sim
drluizhenriqueodontologia,https://www.instagram.com/drluizhenriqueodontologia/,Sim
dra_jucorrea,https://www.instagram.com/dra_jucorrea/,Sim
odontoclin_lavras,https://www.instagram.com/odontoclin_lavras/,Sim
wodontooficial,https://www.instagram.com/wodontooficial/,Sim
sorrirmelhor.lavras,https://www.instagram.com/Sorrirmelhor.Lavras/,Sim
mais.sorrisolavras,https://www.instagram.com/mais.sorrisolavras/,Sim
odontoexcellencelavras,https://www.instagram.com/odontoexcellencelavras/,Sim
odontocompanylavras,https://www.instagram.com/odontocompanylavras/,Sim
oraluniclavras,https://www.instagram.com/oraluniclavras/,Sim
biancabmachado.odonto,https://www.instagram.com/biancabmachado.odonto/,Sim
dra.paulenevieira,https://www.instagram.com/dra.paulenevieira/,Sim
odontologiama,https://www.instagram.com/odontologiama/,Sim
dralavinny,https://www.instagram.com/dralavinny/,Sim
maissorrir.odonto,https://www.instagram.com/maissorrir.odonto/,Sim
drathainarasantos,https://www.instagram.com/drathainarasantos/,Sim
dra.pamelamendess,https://www.instagram.com/dra.pamelamendess/,Sim
meudentista_balsas,https://www.instagram.com/meudentista_balsas/,Sim
_clareamento,https://www.instagram.com/_clareamento/,Sim
centrodeclareamentodental,https://www.instagram.com/centrodeclareamentodental/,Sim
draluanagatto_,https://www.instagram.com/draluanagatto_/,Sim
idiliobrumdentista,https://www.instagram.com/idiliobrumdentista/,Sim
drabrunafidelix,https://www.instagram.com/drabrunafidelix/,Sim
odonto_romes,https://www.instagram.com/odonto_romes/,Sim
drarosangelapol,https://www.instagram.com/drarosangelapol/,Sim
orthomaisrg,https://www.instagram.com/orthomaisrg/,Sim
jessica.alves.odontologia,https://www.instagram.com/jessica.alves.odontologia/,Sim
idiliobrumdentista,https://www.instagram.com/stories/idiliobrumdentista/,Sim
dra.luciianappires,https://www.instagram.com/dra.luciianappires/,Sim
sorrifacil_petrolina,https://www.instagram.com/sorrifacil_petrolina/,Sim
drcarlossampaio_,https://www.instagram.com/drcarlossampaio_/,Sim
dra.vivianeduarda,https://www.instagram.com/dra.vivianeduarda/,Sim
denteclinplanaltinago,https://www.instagram.com/denteclinplanaltinago/,Sim
clinicaident,https://www.instagram.com/clinicaident/,Sim
quallityodontologia,https://www.instagram.com/quallityodontologia/,Sim
dra.raphaelasousa,https://www.instagram.com/dra.raphaelasousa/,Sim
dra.patriciasoares,https://www.instagram.com/dra.patriciasoares/,Sim
royalface.itumbiara,https://www.instagram.com/royalface.itumbiara/,Sim
dra.lorenamedeiros,https://www.instagram.com/dra.lorenamedeiros/,Sim
draluanamariano,https://www.instagram.com/draluanamariano/,Sim
dradayanemescua,https://www.instagram.com/dradayanemescua/,Sim
dra.lucianalonghini,https://www.instagram.com/dra.lucianalonghini/,Sim
integrali.implantes,https://www.instagram.com/integrali.implantes/,Sim
clinicaphd,https://www.instagram.com/clinicaphd/,Sim
drajaquelinesantoss,https://www.instagram.com/drajaquelinesantoss/,Sim
sorria_camacari,https://www.instagram.com/sorria_camacari/,Sim
dentalservclinicaodontologica,https://www.instagram.com/dentalservclinicaodontologica/,Sim
simbarreto,https://www.instagram.com/simbarreto/,Sim
dr.nalbertmatheus,https://www.instagram.com/dr.nalbertmatheus/,Sim
dra.andressabandeira,https://www.instagram.com/dra.andressabandeira/,Sim
odontoclick.ofc,https://www.instagram.com/odontoclick.ofc/,Sim
dranaiarasodre,https://www.instagram.com/dranaiarasodre/,Sim
drleandrobulgarelli,https://www.instagram.com/drleandrobulgarelli/,Sim
dr.matheus_bucomaxilo,https://www.instagram.com/dr.matheus_bucomaxilo/,Sim
drpaulo.l.bucomaxilo,https://www.instagram.com/drpaulo.l.bucomaxilo/,Sim
dr.leonardomenezes,https://www.instagram.com/dr.leonardomenezes/,Sim
estomato.bucomaxilo,https://www.instagram.com/estomato.bucomaxilo/,Sim
espacodontosm.dentista,https://www.instagram.com/espacodontosm.dentista/,Sim
consultorioodontologico.sm,https://www.instagram.com/consultorioodontologico.sm/,Sim
todossorrisos_saomateus,https://www.instagram.com/todossorrisos_saomateus/,Sim
consultoriooralk,https://www.instagram.com/consultoriooralk/,Sim
clinicaschmidt_,https://www.instagram.com/clinicaschmidt_/,Sim
odontocompany_saomateus,https://www.instagram.com/odontocompany_saomateus/,Sim
orallisnucleoodontologico,https://www.instagram.com/orallisnucleoodontologico/,Sim
oralunicsaomateus,https://www.instagram.com/oralunicsaomateus/,Sim
coesaomateus,https://www.instagram.com/coesaomateus/,Sim
bergaminodonto,https://www.instagram.com/bergaminodonto/,Sim
dr.lucastavares,https://www.instagram.com/dr.lucastavares/,Sim
oralblue.uberaba,https://www.instagram.com/oralblue.uberaba/,Sim
drluisfernandoortopedista,https://www.instagram.com/drluisfernandoortopedista/,Sim
maxsorriso.uberaba,https://www.instagram.com/maxsorriso.uberaba/,Sim
lapierrehospitalar,https://www.instagram.com/lapierrehospitalar/,Sim
odontoprimeuberaba,https://www.instagram.com/odontoprimeuberaba/,Sim
drarenatafabre,https://www.instagram.com/drarenatafabre/,Sim
spalaser,https://www.instagram.com/spalaser/,Sim
bemsorrisouberaba,https://www.instagram.com/bemsorrisouberaba/,Sim
ellos.clinicaodontologica,https://www.instagram.com/ellos.clinicaodontologica/,Sim
clinicanascimentoodontologia,https://www.instagram.com/clinicanascimentoodontologia/,Sim
ifsaude.itapecerica,https://www.instagram.com/ifsaude.itapecerica/,Sim
sorrirfazbemitapecerica,https://www.instagram.com/sorrirfazbemitapecerica/,Sim
drsorriso.oficial,https://www.instagram.com/drsorriso.oficial/,Sim
dro_rafaelfigueiredo,https://www.instagram.com/dro_rafaelfigueiredo/,Sim
odonto.fontes,https://www.instagram.com/odonto.fontes/,Sim
brasilsorrisoitapecerica,https://www.instagram.com/brasilsorrisoitapecerica/,Sim
odontomoyaitapecerica,https://www.instagram.com/odontomoyaitapecerica/,Sim
drabrunapinho,https://www.instagram.com/drabrunapinho/,Sim
draelainecardeal,https://www.instagram.com/draelainecardeal/,Sim
dentistamaiarasa,https://www.instagram.com/dentistamaiarasa/,Sim
dentistaalessandra,https://www.instagram.com/dentistaalessandra/,Sim
julianasfirri,https://www.instagram.com/julianasfirri/,Sim
odontocompany_marica,https://www.instagram.com/odontocompany_marica/,Sim
almaodontoesaude,https://www.instagram.com/almaodontoesaude/,Sim
assisodontoexcellence,https://www.instagram.com/assisodontoexcellence/,Sim
primeodontologia.assis,https://www.instagram.com/primeodontologia.assis/,Sim
assis_odonto_clinica,https://www.instagram.com/assis_odonto_clinica/,Sim
assis_odontologiasp,https://www.instagram.com/assis_odontologiasp/,Sim
dr.marcospaulocastro,https://www.instagram.com/dr.marcospaulocastro/,Sim
clinicadrcimo,https://www.instagram.com/clinicadrcimo/,Sim
odontoclinica_jiparana,https://www.instagram.com/odontoclinica_jiparana/,Sim
odontologiaintegradajp,https://www.instagram.com/odontologiaintegradajp/,Sim
odontolatinajiparana,https://www.instagram.com/odontolatinajiparana/,Sim
clinica.templare,https://www.instagram.com/clinica.templare/,Sim
integralliodonto,https://www.instagram.com/integralliodonto/,Sim
dentistadopovosorrisofeliz,https://www.instagram.com/dentistadopovosorrisofeliz/,Sim
hrodontologiajipa,https://www.instagram.com/hrodontologiajipa/,Sim
clinicacastelato,https://www.instagram.com/clinicacastelato/,Sim
odontorisoeunapolis1,https://www.instagram.com/odontorisoeunapolis1/,Sim
poliannabreda.dentista,https://www.instagram.com/poliannabreda.dentista/,Sim
julianreisdentista,https://www.instagram.com/julianreisdentista/,Sim
dra.camilalopesmf,https://www.instagram.com/dra.camilalopesmf/,Sim
sorrisos.eunapolis,https://www.instagram.com/sorrisos.eunapolis/,Sim
drasabrinaduarte,https://www.instagram.com/drasabrinaduarte/,Sim
dranicollyduarte,https://www.instagram.com/dranicollyduarte/,Sim
drapolyannagomes,https://www.instagram.com/drapolyannagomes/,Sim
lene.erika,https://www.instagram.com/lene.erika/,Sim
odontomafra,https://www.instagram.com/odontomafra/,Sim
dra.camillaaires,https://www.instagram.com/dra.camillaaires/,Sim
dra.laiscutrim,https://www.instagram.com/dra.laiscutrim/,Sim
moyaodontologia,https://www.instagram.com/moyaodontologia/,Sim
dra.angelicakaciamatos,https://www.instagram.com/dra.angelicakaciamatos/,Sim
joaovictorlopes,https://www.instagram.com/joaovictorlopes/,Sim
drasheylaker.equipe,https://www.instagram.com/drasheylaker.equipe/,Sim
cplasticabrasilia,https://www.instagram.com/cplasticabrasilia/,Sim
dr.ulisseshsilva,https://www.instagram.com/dr.ulisseshsilva/,Sim
